Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Sao Tome and Principe,STP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,39.2016983032227,38.4207992553711,37.8450012207031,..,..
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,556740,540700,514600,..,..
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,19878.7638365016,20802.4663134648,23337.0175494347,23139.7979808237,20110.3161924912
Saudi Arabia,SAU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Saudi Arabia,SAU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0137999998405576,0.0153999999165535,0.0156999994069338,..,..
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,9920,9570,9860,..,..
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1269.90329385985,1361.70197218375,1458.06909258145,1430.14825900162,1471.83096170711
Senegal,SEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Senegal,SEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,37.5850982666016,39.2331008911133,36.6226997375488,..,..
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,46240,46900,45540,..,..
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5765.20076202711,6292.54362926707,7252.40185773992,7417.20364852201,7720.51057195234
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.0032997131348,20.0942001342773,21.1446990966797,..,..
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,540,590,620,..,..
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,15068.6203494184,15945.2649266263,15994.8198615534,16213.4807569248,10764.4204224611
Seychelles,SYC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Seychelles,SYC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.19190001487732,1.22420001029968,1.22319996356964,..,..
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,960,970,1020,..,..
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,501.415165523953,496.682294873131,533.991533265984,521.754836722241,509.376593987322
Sierra Leone,SLE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.0867004394531,78.0777969360352,79.6240005493164,..,..
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,46160,47430,47360,..,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,56848.1753918367,61176.4563611565,66679.0464899752,65640.7079484985,59797.7521801188
Singapore,SGP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.68010002374649,0.690299987792969,0.727299988269806,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,31616.6816992667,29369.0568278169,29160.1038110689,..,..
Sint Maarten (Dutch part),SXM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0472000017762184,0.0487999990582466,0.0511000007390976,..,..
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,31500,33580,33000,..,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16501.0838450986,17494.7287902036,19380.5135070548,19303.5456581383,19266.5135736247
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.0906000137329,12.4337997436523,12.4203996658325,..,..
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,13930,14140,14050,..,..
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,21663.643413767,23455.9447259222,26104.1027889949,25942.9547741436,25517.33066526
Slovenia,SVN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,20.7875995635986,19.6681995391846,21.0060997009277,..,..
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,360,350,370,..,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2225.48684209273,2332.84421585545,2411.86292635277,2344.04897615315,2250.6011638607
Solomon Islands,SLB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.7024993896484,48.9770011901855,48.5018005371094,..,..
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,660,660,690,..,..
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,389.822061534188,384.463401435243,389.83139549804,419.39480767891,438.255165584899
Somalia,SOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Somalia,SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.761100769043,94.8707962036133,94.8752975463867,..,..
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,425180,435140,433250,..,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,5756.96574098804,6690.93984735096,7005.09541266022,6624.76186493309,5655.86765390396
South Africa,ZAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.7053003311157,10.2253999710083,10.3432998657227,..,..
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,1730,1520,1380,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
South Sudan,SSD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
South Sudan,SSD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,29.1070995330811,28.6280994415283,33.1797981262207,..,..
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,247030,263440,258340,..,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,26505.3432155204,28100.5862419453,30349.7520984361,29555.3156985079,27063.1939180299
Spain,ESP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.1770000457764,15.682900428772,17.3889007568359,..,..
Sri Lanka,LKA,CO2 emissions (kt),EN.ATM.CO2E.KT,21930,23310,21630,..,..
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,3886.29150165239,4077.04384087488,4059.20822984947,3852.26560287415,3680.67347661745
Sri Lanka,LKA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.9151000976563,49.3264007568359,51.404899597168,..,..
St. Kitts and Nevis,KNA,CO2 emissions (kt),EN.ATM.CO2E.KT,250,240,260,..,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,19541.1278329793,20384.7478810966,20567.4991135916,22046.6899120796,18437.7489235363
St. Kitts and Nevis,KNA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.72920000553131,1.64359998703003,1.65279996395111,..,..
St. Lucia,LCA,CO2 emissions (kt),EN.ATM.CO2E.KT,350,370,390,..,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,10362.3516588778,11034.6298496557,11353.7152084186,11591.0804756999,8804.5610483134
St. Lucia,LCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
St. Lucia,LCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.1675996780396,10.2181997299194,10.2192001342773,..,..
St. Martin (French part),MAF,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
St. Martin (French part),MAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
St. Martin (French part),MAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,CO2 emissions (kt),EN.ATM.CO2E.KT,270,270,280,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,7074.5487647385,7213.02585706279,7361.4009618002,7460.15336179271,7278.01629673695
St. Vincent and the Grenadines,VCT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.10200023651123,5.29309988021851,4.92500019073486,..,..
Sudan,SDN,CO2 emissions (kt),EN.ATM.CO2E.KT,20480,20340,20200,..,..
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1069.83995681729,1011.5212160524,740.746767001408,610.927861513165,486.418816281925
Sudan,SDN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Sudan,SDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,59.5026016235352,60.4467010498047,61.4143981933594,..,..
Suriname,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,2310,2130,2080,..,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,5872.78942866166,6295.56056173578,6938.08698147294,6853.69341077988,4916.60566637918
Suriname,SUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Suriname,SUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.9274997711182,18.4979000091553,19.2164993286133,..,..
Sweden,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,38790,38330,36000,..,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52274.4087868798
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,51.8549995422363,52.8577003479004,52.4827995300293,..,..
Switzerland,CHE,CO2 emissions (kt),EN.ATM.CO2E.KT,39610,38620,37480,..,..
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,83073.2800824812,83352.0886533412,86388.4049527184,85334.5194620909,87097.0364503764
Switzerland,CHE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,24.1103992462158,25.0037994384766,24.2031002044678,..,..
Syrian Arab Republic,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,26460,29100,27910,..,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,707.505266723622,942.518915865706,1268.23584864054,1334.37059333293,..
Syrian Arab Republic,SYR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.17349994182587,0.890500009059906,0.938399970531464,..,..
Tajikistan,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,5960,6370,7330,..,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,807.10258610434,848.672379903239,853.218873401321,890.544402355733,859.137961121368
Tajikistan,TJK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Tajikistan,TJK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.1633987426758,41.6931991577148,39.4740982055664,..,..
Tanzania,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,10920,11360,11580,..,..
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,966.503016569611,1004.90658838695,1042.8387560513,1085.88486002476,1076.46970642052
Tanzania,TZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.4700012207031,83.8276977539063,83.6557998657227,..,..
Thailand,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,260720,260660,257860,..,..
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,5993.30551610045,6593.81835157138,7296.87960772339,7817.00967118918,7186.87409206525
Thailand,THA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.4314994812012,22.2658004760742,23.7233009338379,..,..
Timor-Leste,TLS,CO2 emissions (kt),EN.ATM.CO2E.KT,690,600,640,..,..
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,1353.75493422806,1299.49463507231,1249.13835051953,1583.71357646622,1442.73073825015
Timor-Leste,TLS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Timor-Leste,TLS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.661600112915,19.4750995635986,18.3847999572754,..,..
Togo,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,2300,2070,2260,..,..
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,803.1518934041,830.745276651438,901.523016898937,893.352454121675,914.950792453212
Togo,TGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Togo,TGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.6572036743164,77.7375030517578,75.0849990844727,..,..
Tonga,TON,CO2 emissions (kt),EN.ATM.CO2E.KT,150,180,190,..,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,4157.87724876095,4513.4325306349,4740.70027224476,4903.01213835449,4624.82344882844
Tonga,TON,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Tonga,TON,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.97599995136261,1.4838000535965,1.708899974823,..,..
Trinidad and Tobago,TTO,CO2 emissions (kt),EN.ATM.CO2E.KT,18230,18190,17760,..,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,16250.6286879928,16173.7400502023,17037.8623561897,16637.1629387697,15425.6351094785
Trinidad and Tobago,TTO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Trinidad and Tobago,TTO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.42179998755455,0.411799997091293,0.454600006341934,..,..
Tunisia,TUN,CO2 emissions (kt),EN.ATM.CO2E.KT,28990,29890,29980,..,..
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3924.36334591653,3687.77746085503,3680.89259713943,3574.65402418454,3521.59194808639
Tunisia,TUN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Tunisia,TUN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.3945999145508,11.8222999572754,11.8867998123169,..,..
Turkey,TUR,CO2 emissions (kt),EN.ATM.CO2E.KT,374590,415900,412970,..,..
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,10894.6033779275,10589.667724687,9454.34844272271,9121.51516673708,8536.43331960632
Turkey,TUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Turkey,TUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.2256002426147,11.4029998779297,11.8739995956421,..,..
Turkmenistan,TKM,CO2 emissions (kt),EN.ATM.CO2E.KT,72020,71960,71730,..,..
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,6387.68257527254,6587.09260439788,6967.37504258806,7612.03518009452,..
Turkmenistan,TKM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Turkmenistan,TKM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0555000007152557,0.0568000003695488,0.0566000007092953,..,..
Turks and Caicos Islands,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,28241.479293178,27545.1287854295,29553.1366979053,31350.8666282662,23879.9266491038
Turks and Caicos Islands,TCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.549600005149841,0.51230001449585,0.509599983692169,..,..
Tuvalu,TUV,CO2 emissions (kt),EN.ATM.CO2E.KT,10,10,10,..,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,3253.89953558627,3574.06528751804,3701.70925450693,4055.89560959738,4143.10975263011
Tuvalu,TUV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Tuvalu,TUV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.5418996810913,10.0141000747681,9.87769985198975,..,..
Uganda,UGA,CO2 emissions (kt),EN.ATM.CO2E.KT,5670,5840,6130,..,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,736.559847412133,746.830752928351,770.600784343292,798.585734133959,822.027681531666
Uganda,UGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Uganda,UGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.8254013061523,90.6594009399414,90.3339004516602,..,..
Ukraine,UKR,CO2 emissions (kt),EN.ATM.CO2E.KT,201250,174840,185370,..,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2187.73050991433,2638.3260548504,3096.56169661923,3661.45620430228,3724.93843689756
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.47399997711182,6.46759986877441,6.90729999542236,..,..
United Arab Emirates,ARE,CO2 emissions (kt),EN.ATM.CO2E.KT,199460,208250,200300,..,..
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,38141.8671313451,40644.7911901772,43839.3244866903,42701.4430454782,36284.5552429552
United Arab Emirates,ARE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
United Arab Emirates,ARE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.123000003397465,0.173199996352196,0.259200006723404,..,..
United Kingdom,GBR,CO2 emissions (kt),EN.ATM.CO2E.KT,378890,366380,358800,..,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,41499.5557033073,40857.7555829627,43646.9519711493,43070.4983595888,41059.1688090547
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.680100440979,9.72060012817383,11.0450000762939,..,..
United States,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,4888640,4813720,4981300,..,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,58021.4004997125,60109.6557260477,63064.4184096731,65279.5290260953,63593.4436209541
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
United States,USA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.45629978179932,9.91909980773926,10.1071996688843,..,..
Uruguay,URY,CO2 emissions (kt),EN.ATM.CO2E.KT,6530,6080,6520,..,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,16715.6334746253,18690.8938401411,18703.8602924478,17688.01500769,15438.4116657291
Uruguay,URY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Uruguay,URY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,60.2657012939453,60.6831016540527,60.7290992736816,..,..
Uzbekistan,UZB,CO2 emissions (kt),EN.ATM.CO2E.KT,107350,111380,112090,..,..
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2704.67718798168,1916.76464246779,1597.0683366109,1784.00981608195,1750.69711321291
Uzbekistan,UZB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.62549996376038,1.77110004425049,1.48749995231628,..,..
Vanuatu,VUT,CO2 emissions (kt),EN.ATM.CO2E.KT,180,170,180,..,..
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2805.66532016404,3082.47508309466,3125.40499918952,3116.29775912529,2870.08930028914
Vanuatu,VUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Vanuatu,VUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,32.7210006713867,36.5559997558594,30.7770004272461,..,..
"Venezuela, RB",VEN,CO2 emissions (kt),EN.ATM.CO2E.KT,162060,148740,138160,..,..
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
"Venezuela, RB",VEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
"Venezuela, RB",VEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.5053997039795,14.3104000091553,14.5647001266479,..,..
Vietnam,VNM,CO2 emissions (kt),EN.ATM.CO2E.KT,223870,222130,257860,..,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2192.17448247545,2365.52161506114,2566.4474870063,2715.27598010995,2785.72416087603
Vietnam,VNM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Vietnam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,30.9508991241455,31.975700378418,23.4918003082275,..,..
Virgin Islands (U.S.),VIR,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,35324.9748874586,35365.0693039774,36448.2574929206,38136.6657604365,..
Virgin Islands (U.S.),VIR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.09340000152588,3.41499996185303,3.39179992675781,..,..
West Bank and Gaza,PSE,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011,3239.73110812657
West Bank and Gaza,PSE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
West Bank and Gaza,PSE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.3156003952026,10.5052003860474,12.7295999526978,..,..
"Yemen, Rep.",YEM,CO2 emissions (kt),EN.ATM.CO2E.KT,10880,10060,9310,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1152.7209657707,964.264810541189,758.145241569423,..,..
"Yemen, Rep.",YEM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
"Yemen, Rep.",YEM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.9860999584198,3.40129995346069,4.26900005340576,..,..
Zambia,ZMB,CO2 emissions (kt),EN.ATM.CO2E.KT,5590,6990,7740,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1280.80654257604,1535.19657398198,1516.36837125728,1305.00103080403,985.132436038869
Zambia,ZMB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Zambia,ZMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.5914993286133,84.6877975463867,85.1045989990234,..,..
Zimbabwe,ZWE,CO2 emissions (kt),EN.ATM.CO2E.KT,10990,10230,12270,..,..
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1464.58895715841,1235.18903192064,1254.64226494434,1316.74065692871,1214.50982023534
Zimbabwe,ZWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..
Zimbabwe,ZWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,82.7926025390625,83.4929962158203,81.3636016845703,..,..
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: World Development Indicators,,,,,,,,
Last Updated: 02/15/2022,,,,,,,,
